ID;USER;POST
1309492633874706434;GloboNews;O governo do estado do RJ liberou a presença de torcida nos estádios, mas ainda não há uma data definida. A decisão ocorre após sete dias seguidos de alta na média de mortes por Covid-19: https://t.co/SOtrUfLshE #GloboNews #Edicao10
1309483036174680064;GloboNews;No aeroporto da Finlândia, cães farejadores são usados para identificar passageiros com Covid-19. Ainda não há comprovação científica do experimento, mas as pessoas identificadas pelos cães testaram positivo para o coronavírus: https://t.co/YX1I1TGrY5  #GloboNews #GNewsEmPonto
1309482895988457479;GloboNews;O Reino Unido bateu recorde de novos casos de Covid-19 na quinta-feira (24), com 6.634 em um dia:  https://t.co/3DqP3TBlY4 #GloboNews
1309482784172519424;GloboNews;"Acompanhe na #thread desta sexta (25) as notícias sobre o novo #coronavírus no #mundo  

➡ Assista com sinal aberto na #GloboNews e no #CanaisGlobo: https://t.co/bFwcwLpLU9 https://t.co/5Cd8UJObGD"
1309471182429851648;GloboNews;De acordo com a imprensa francesa, suspeitos foram presos e duas pessoas ficaram gravemente feridas. O ataque ocorreu perto da antiga sede do jornal satírico Charlie Hebdo: https://t.co/YoWxPdPwaK #GloboNews #Edicao10
1309469645942992896;GloboNews;Brasil tem 139.931 mortos e 4.660.368 casos confirmados, aponta consórcio: https://t.co/98xN2VzdWR #GloboNews #GnewsEmPonto https://t.co/hQiYCWst90
1309456830234533889;GloboNews;Na manhã desta sexta (25), um ataque com faca deixou pelo menos quatro pessoas feridas perto do antigo endereço do jornal satírico Charlie Hebdo, em Paris, na França: https://t.co/QNocsFpWPw #GloboNews #GNewsEmPonto
1309456830234533889;GloboNews;Na manhã desta sexta (25), um ataque com faca deixou pelo menos quatro pessoas feridas perto do antigo endereço do jornal satírico Charlie Hebdo, em Paris, na França: https://t.co/QNocsFpWPw #GloboNews #GNewsEmPonto
1309450149127692290;GloboNews;O MP-DF realiza na manhã desta sexta-feira (25) a 3ª fase da operação Falso Negativo, que investiga irregularidades na compra de testes para Covid-19: https://t.co/bF5y3b7pRC #GloboNews #GNewsEmPonto
1309447937211224064;GloboNews;"AO VIVO: Ataque a facadas perto da antiga sede do Charlie Hebdo deixa feridos.

➡ Assista com sinal aberto na #GloboNews e no #CanaisGlobo: https://t.co/bFwcwLpLU9 https://t.co/7mJzdIQiju"
1309446628412141568;GloboNews;O doutor Renato Kfouri, diretor da Sociedade Brasileira de Imunizações, comenta sobre os casos de reinfecção pelo novo coronavírus: https://t.co/5lgtDbF9RO #GloboNews #GNewsEmPonto
1309446496606183424;GloboNews;"Acompanhe na #thread desta sexta (25) as notícias sobre o novo #coronavírus no #Brasil  

➡ Assista com sinal aberto na #GloboNews e no #CanaisGlobo: https://t.co/bFwcwLpLU9 https://t.co/8h3j2objLK"
1309443974931902464;GloboNews;"AO VIVO: Ataque deixa 4 feridos em Paris, diz polícia. 

➡ Assista com sinal aberto na #GloboNews e no #CanaisGlobo: https://t.co/bFwcwLpLU9 https://t.co/Vawryawlya"
1309345510818557953;GloboNews;Veja o que foi notícia no Jornal das Dez desta quinta-feira (24). O Jornal das Dez mostra um resumo com as principais notícias do dia https://t.co/Eb6IlHfaoW https://t.co/rnYqXPQtnc
1309342498729402368;GloboNews;Na Argentina, bombeiros tentam controlar incêndios florestais em Córdoba. Os bosques são um importante ponto turístico da região, onde vivem 850 mil pessoas. Cinco mil bombeiros trabalham para conter o fogo, que já consumiu 65 mil hectares https://t.co/aoUKIxKmeI https://t.co/jBiZdi1eD1
1309337776698073089;GloboNews;Na Bahia, o fogo se aproxima de casas e assusta moradores. A mata de Barra, no oeste do estado, está em chamas. No Pantanal, o fogo está descontrolado https://t.co/RoTt8m2xuP https://t.co/PmFvDnrjjl
1309304837817987072;GloboNews;"No #EmPauta, @flaviaol contou que a decisão da Liga Independente das
Escolas de Samba do Rio de Janeiro foi por unanimidade: https://t.co/mMqm4yW3yU #GloboNews"
1309301514482184193;GloboNews;Levantamento de informações registradas em cartórios do Rio de Janeiro mostra os imóveis comprados e os pagamentos em dinheiro vivo: https://t.co/lgBBDAY1uQ #EmPauta #GloboNews
1309284943089020936;GloboNews;Bolsonaro passará por cirurgia nesta sexta (25) para a retirada de calculo renal. A Secretaria de Comunicação do Palácio do Planalto informou que o presidente vai ser operado no Hospital Albert Einstein, em São Paulo: https://t.co/xh1dBUb7Y7 #EmPauta #GloboNews https://t.co/oOStEzk5I6
1309283286448046080;GloboNews;RT @julianarosa_: Alta de alimentos e de materiais de construção é temporária, não se estende até o ano que vem, pela avaliação do Banco Ce…
1309281751437643776;GloboNews;Concorrente democrata Joe Biden vem ganhando espaço em estados onde Trump venceu em 2016. @LeilaSterenberg comentou no #Edicao18: https://t.co/OvIwxtvkXr #GloboNews
1309277602901884928;GloboNews;Brasil vai aderir à aliança para universalização de vacina contra a Covid-19. Presidente Jair Bolsonaro vai liberar R$ 2,5 bilhões para desenvolvimento de vacina contra o novo coronavírus: https://t.co/8yNPgbZBAZ #EmPauta #GloboNews https://t.co/gGiBpM5mRQ
1309276247474794496;GloboNews;Cassio Remis fazia uma transmissão ao vivo numa rua quando foi atacado pelo secretário de Obras, Jorge Marra, que tomou o celular dele. Segundo a polícia, Remis foi atrás de Marra, que atirou. Ele está foragido: https://t.co/sXw1fBX4O9 #Edicao18 #GloboNews
1309274998725578752;GloboNews;Brasil registra 818 mortes por Covid-19, segundo consórcio de veículos de imprensa. Ao todo, o país já registrou 139.883 mortes pelo novo coronavírus. Mais de 4,6 milhões de brasileiros já foram infectados pelo vírus: https://t.co/HfTqKsG5Pf #EmPauta #GloboNews https://t.co/pJGbfb8iP0
1309273745429848064;GloboNews;"Presidente Bolsonaro passará por cirurgia nesta sexta-feira (25), em São Paulo, para a retirada de um calculo renal #EmPauta

Assista com sinal aberto na #GloboNews e nos #CanaisGlobo: https://t.co/bFwcwLpLU9. Consulte a sua operadora. https://t.co/e3KCiHr2Rr"
1309268191114334209;GloboNews;Área, que deixou de ser vegetação nativa, se tornou pastagem ou área de agricultura, diz Tasso Azevedo, coordenador MapBiomas: https://t.co/vgPE20DJdg #Edicao18 #GloboNews
1309255782677049348;GloboNews;Tribunal misto vai decidir futuro do governador afastado do RJ, Wilson Witzel: https://t.co/V2fhllrj8n #GloboNews #Edicao18
1309255782677049348;GloboNews;Tribunal misto vai decidir futuro do governador afastado do RJ, Wilson Witzel: https://t.co/V2fhllrj8n #GloboNews #Edicao18
1309252101520982017;GloboNews;Jurista explica como fica a situação de Marcelo Crivella após ser considerado inelegível: https://t.co/OLjwFhMqwP #GloboNews #Edicao18
1309250725487271937;GloboNews;Para Gabeira, a avaliação mais positiva de Bolsonaro nos setores mais pobres indica que o auxílio emergencial teve peso: https://t.co/JZPizeHhZZ #GloboNews #Edicao18
1309245460968865792;GloboNews;"""O ministro da Educação foi homofóbico"", afirma @NatuzaNery.  Milton Ribeiro, disse, em entrevista ao jornal O Estado de S.Paulo, que gays vêm de 'famílias desajustadas': https://t.co/s0LxF0x6h9 #GloboNews #Edicao16"
1309241288441634828;GloboNews;Nova testemunha do caso da engenheira Patricia Amieiro, que desapareceu em junho de 2008, no Rio, disse em depoimento ao Ministério Público que os policiais envolvidos na ação se mostraram desesperados: https://t.co/P918KQuQka #Edicao16 #GloboNews
1309238438529507329;GloboNews;A primeira-dama esteve no Departamento de Investigações Criminais na Capital Paulista nesta quinta-feira (24): https://t.co/Qmtj66r60d #Edicao16 #GloboNews
1309230431133462528;GloboNews;Andrea Beltrão concorre na categoria de melhor atriz por seu trabalho na série “Hebe”. A novela “Órfãos da terra” e a série “Elis - Viver é Melhor que Sonhar” também aparecem na lista de indicados da premiação. @Candicefeio contou no #Estudioi: https://t.co/41DZ5rnZcD #GloboNews
1309228878381174784;GloboNews;O ministro da Educação, Milton Ribeiro, afirmou, em entrevista ao jornal “O Estado de S.Paulo”, que discussões sobre gênero não deveriam ocorrer na escola. @AndreiaSadi comentou no #Estudioi: https://t.co/msRIFDY3YP #GloboNews
1309227255781109764;GloboNews;Milton Ribeiro disse, ao jornal “O Estado de S.Paulo”, que alunos sem acesso à internet não são um problema do MEC, mas do Brasil, e que a responsabilidade sobre a volta às aulas não é dele: https://t.co/5vDjef58yk #Edicao16 #GloboNews
1309221257871847426;GloboNews;O aumento salarial tinha sido concedido a mais de 600 procuradores federais. @IsabelaICamargo contou no #Edicao16: https://t.co/i9TL4ID0C4 #GloboNews
1309215443085914113;GloboNews;"AGU suspende aumento para procuradores federais #Edicao16

Assista com sinal aberto na #GloboNews e nos #CanaisGlobo: https://t.co/bFwcwLpLU9. Consulte a sua operadora. https://t.co/5hcRdEMORe"
1309214989434138629;GloboNews;RT @IsabelaICamargo: Agora a AGU suspendeu a promoção. Já volto na @GloboNews
1309214910535131136;GloboNews;RT @Ana_Flor: Com repercussão negativa, AGU desiste de dar promoção a 607 procuradores de uma só vez. Liga na @GloboNews
1309212071712751618;GloboNews;Por unanimidade, o Tribunal Regional Eleitoral do Rio de Janeiro tornou o prefeito do Rio, Marcelo Crivella (Republicanos), inelegível por abuso de poder político e conduta vedada a agente público. @mariqueirozrj contou no #Estudioi: https://t.co/qUYUYCVI0q #GloboNews
1309209168130256896;GloboNews;Liminar favorável aos médicos peritos do INSS é derrubada. Governo está liberado para cortar o ponto dos médicos que não comparecerem ao trabalho: https://t.co/Z0ljHQN4kU #Estudioi #GloboNews https://t.co/u3ua7H0zrf
1309209045694382088;GloboNews;RT @IsabelaICamargo: Quinta-feira agitada aqui em Brasília. Contei no @estudioi que o Ministério Público pede a suspensão da promoção de 60…
1309208985157939200;GloboNews;RT @AndreiaSadi: Contei no @estudioi, na @GloboNews : senador @ContaratoSenado vai ao STF para que a corte determine que a PGR investigue o…
1309199073828917249;GloboNews;O ministro do Meio Ambiente visitou áreas afetadas pelos incêndios no Pantanal em Mato Grosso. Salles chegou de avião em uma base militar montada em Poconé: https://t.co/5xpsyxqLVZ #Estudioi #GloboNews
1309197333175971842;GloboNews;"Liminar favorável aos médicos peritos do INSS é derrubada #Estudioi 

Assista com sinal aberto na #GloboNews e nos #CanaisGlobo: https://t.co/bFwcwLpLU9. Consulte a sua operadora. https://t.co/gLWb49cqZk"
1309195476567240706;GloboNews;RT @mariqueirozrj: Atenção. Desembargadores do TRE decidiram, por unanimidade, tornar Marcelo Crivela inelegível. Mas ainda cabe recurso. N…
1309195476567240706;GloboNews;RT @mariqueirozrj: Atenção. Desembargadores do TRE decidiram, por unanimidade, tornar Marcelo Crivela inelegível. Mas ainda cabe recurso. N…
1309194876307804165;GloboNews;O Ibope divulgou uma nova pesquisa sobre a avaliação do governo Jair Bolsonaro. O levantamento foi encomendado pela Confederação Nacional da Indústria. A margem de erro é de dois pontos percentuais para mais ou para menos: https://t.co/yJVzB2MeAt #Estudioi #GloboNews
1309192369565241344;GloboNews;RT @AndreiaSadi: Já já tô no @estudioi na @GloboNews
1309188973135360000;GloboNews;Nesta quinta (24), Witzel voltou a se defender e disse que a Alerj está sendo “pressionada por redes sociais”: https://t.co/KwWeCY7rAd #GloboNews #Estudioi
1309181465612124161;GloboNews;Ernesto Araújo afirmou que a visita a Roraima do secretário de Estado dos Estados Unidos, Mike Pompeo, não serviu de plataforma eleitoral para o presidente dos EUA Donald Trump, que tenta a reeleição em novembro: https://t.co/1GECMZxJpC #GloboNews #Edicao10
1309179084686098439;GloboNews;Custo adicional para a retomada da educação pública infantil pode ser de R$ 6,2 bilhões: https://t.co/KUpFLN8MMk #GloboNews #Edicao10 https://t.co/CyhdUz8zVP
1309175457326272517;GloboNews;Mais de 600 procuradores federais foram promovidos e agora ganham salários acima de R$ 27 mil. Essa promoção em massa acontece em meio às discussões sobre a proposta de reforma administrativa: https://t.co/HyZ5Nh3hpG #Edicao10 #GloboNews
1309174843317911555;GloboNews;"Os principais fatos da história no Brasil e no mundo estão aqui na Globonews, e nosso arquivo tem registros inesquecíveis desses momentos. Acompanhe toda quinta um #TBT especial, como a entrevista com o eterno Pixinguinha.

#TBT
#pixinguinha
#GloboNews
#nuncadesliga https://t.co/OpaXzw0av4"
1309173816455725057;GloboNews;A violência doméstica contra idosos no estado de São Paulo cresceu 23% nos meses de julho e agosto. A comparação foi feita com o mesmo período do ano passado. A violência física é a mais denunciada, mas há também a psicológica https://t.co/YjjsDzQZkW #Edicao10 #GloboNews
1309171738157219841;GloboNews;"Nos EUA,, protestos antirracistas se espalharam novamente pelo país. No estado de Kentucky, um homem foi preso por atirar em dois policiais na manifestação. Desta vez, a população repudia a decisão da Justiça no caso Breonna Taylor
https://t.co/fT8uHYIofM #Edicao10 #GloboNews"
1309169562127130624;GloboNews;O Brasil tem 139.294 mortes por coronavírus confirmadas até as 13h desta quinta-feira (24), segundo levantamento do consórcio de veículos de imprensa a partir de dados das secretarias estaduais de Saúde. https://t.co/5oOCcljVrS #Estudioi #GloboNews
1309159127420108805;GloboNews;O INSS disse que vai ligar até esta sexta-feira (25) para remarcar a perícia de quem foi prejudicado pela falta dos médicos: https://t.co/Kx8cGzVask #GloboNews #Edicao10
1309154625375866880;GloboNews;Covid-19: O sistema nacional de saúde da Inglaterra reportou que mais de 19 mil pessoas testaram positivo entre os dias 10 e 16 de setembro: https://t.co/L65vIDNHbp #GloboNews #Edicao10
1309152479326736384;GloboNews;Partidos políticos reclamam de divisão de cotas entre candidatos negros e brancos. Eles explicam que não há tempo para aplicar regra nas eleições 2020: https://t.co/BolbJ4Xeuw #GloboNews #Edicao10
1309142553812520960;GloboNews;Segundo dados do IBGE, 500 mil km² foi o tamanho da área de vegetação original que o Brasil devastou entre os anos de 2000 e 2018, uma área do tamanho da Espanha em cobertura natural: https://t.co/UITDGrE5p0 #GloboNews #Edicao10
1309129549700005889;GloboNews;Bombeiros da Força Nacional reforçam trabalho em Poconé, em MT: https://t.co/CYix9IJAn1 #GloboNews #Edicao10 https://t.co/WIies3YvIM
1309120168010940420;GloboNews;Nesta quinta (24), Eduardo Pazuello publicou uma nova portaria que exclui a palavra obrigatoriedade no artigo que trata do assunto, mas segue orientação para os médicos notificarem a polícia: https://t.co/l1BdAaSoaP #GloboNews #GNewsEmPonto
1309115001706291210;GloboNews;O ministro Marco Aurélio Mello, do STF, concluiu seu voto a favor de que o presidente Jair Bolsonaro dê depoimento por escrito no inquérito que apura se houve tentativa de interferência na Polícia Federal: https://t.co/LuPXD3lru7 #GloboNews #Edicao10
1309110052561784832;GloboNews;"AO VIVO: Marco Aurélio vota por depoimento por escrito de Bolsonaro.

➡ Assista com sinal aberto na #GloboNews e no #CanaisGlobo: https://t.co/bFwcwLpLU9 https://t.co/JpArFiUgng"
1309109567129899012;GloboNews;O epidemiologista Paulo Lotufo disse que não vê diferença entre as vacinas e que todas podem ser seguras. Apesar do otimismo, afirma: “A gente aprende que nunca dê prazo para aquilo que você não tem um controle muito grande”: https://t.co/CTlkKT2mAQ #GloboNews
1309109567129899012;GloboNews;O epidemiologista Paulo Lotufo disse que não vê diferença entre as vacinas e que todas podem ser seguras. Apesar do otimismo, afirma: “A gente aprende que nunca dê prazo para aquilo que você não tem um controle muito grande”: https://t.co/CTlkKT2mAQ #GloboNews
1309102699732926465;GloboNews;Brasil tem 139.133 mortes e 4.628.431 casos confirmados de Covid-19, aponta consórcio: https://t.co/oPNfy7dytO #GloboNews #GNewsEmPonto https://t.co/94DofypQqx
1309097742334078984;GloboNews;Depois de meses fechadas, as casas de espetáculo do Reino Unido tentam retomar as atividades, mesmo com o aumento no número de casos de Covid-19 no país. A indústria cultural está voltando aos poucos e com adaptações na plateia e no palco: https://t.co/573Dini65o #GloboNews
1309097587216191495;GloboNews;"Acompanhe na #thread desta quinta (24) as notícias sobre o novo #coronavírus no #mundo  

➡ Assista com sinal aberto na #GloboNews e no #CanaisGlobo: https://t.co/bFwcwLpLU9 https://t.co/vgMkpv8Hky"
1309086063395209218;GloboNews;O Rio de Janeiro registra 6 dias seguidos de alta na média móvel de mortes por Covid-19, ocorrendo cerca de duas semanas depois do feriado de 7 de setembro, que teve grande aglomeração pela cidade: https://t.co/OlftGYRfCC #GloboNews #GNewsEmPonto
1309085783253540864;GloboNews;"Acompanhe na #thread desta quinta (24) as notícias sobre o novo #coronavírus no #Brasil  

➡ Assista com sinal aberto na #GloboNews e no #CanaisGlobo: https://t.co/bFwcwLpLU9 https://t.co/3KdDkphEtp"
1308979954542161920;GloboNews;Veja o que foi notícia no Jornal das Dez desta quarta-feira (23). O Jornal das Dez mostra um resumo com as principais notícias do dia https://t.co/SmmqzLTsWB https://t.co/YmaW4WOhCM
1308979278072221696;GloboNews;O Banco de Olhos de Sorocaba (SP) recebe a primeira córnea, após 40 dias de estoque zerado. A captação de córneas foi retomada. Antes da pandemia, eram 930 captações por mês, número que caiu para seis por mês https://t.co/gXSjkdE46D https://t.co/wYw7cJguVS
1308954704110641155;GloboNews;A Volkswagen do Brasil vai destinar R$ 36,3 milhões para ex-funcionários que foram presos, perseguidos ou torturados durante a ditadura militar. A empresa fechou acordo para encerrar inquéritos que investigavam a colaboração com a repressão https://t.co/SngfjuY1Da https://t.co/zmWaXJQvsL
1308941140754919424;GloboNews;Atos acontecem após decisão sobre o caso Breonna Taylor. A profissional de saúde, de 26 anos, foi morta com seis tiros dentro de casa durante uma ação policial em março: https://t.co/rq7YqqMKWZ #EmPauta #GloboNews
1308929437270978564;GloboNews;Por unanimidade, Alerj aprovou a continuidade do impeachment do governador Wilson Witzel. Foram 69 votos a favor e nenhum contra o relatório da comissão de impeachment da Alerj. Governador afastado do RJ fez uma defesa de uma hora: https://t.co/X7IB2js0R6 #EmPauta #GloboNews https://t.co/k2f1NNhnYz
1308922089785700352;GloboNews;"Na Alerj, maioria vota pela continuidade de impeachment de Wilson Witzel do governo do estado do Rio de Janeiro #EmPauta

Assista com sinal aberto na #GloboNews e nos #CanaisGlobo: https://t.co/bFwcwLpLU9. Consulte a sua operadora. https://t.co/OZiLCFAm1k"
1308921021483954176;GloboNews;Brasil passa das 139 mil mortes por Covid-19, segundo consórcio de imprensa. Nas últimas 24 horas, o país registrou 906 novas mortes pelo novo coronavírus. Os casos registrados da doença foram de 32.445 nesta quarta (23): https://t.co/KUGdFfkh4g #EmPauta #GloboNews https://t.co/pf6U6v5axz
1308911727111737347;GloboNews;AGU promove mais de 600 procuradores ao topo da carreira com salários de R$ 27 mil. Promoção acontece em meio ao debate sobre a reforma administrativa. AGU diz que os critérios foram antiguidade e merecimento: https://t.co/FVrtSzOAAT #Edicao18 #GloboNews https://t.co/WQaV0ZgxJu
1308907891231989763;GloboNews;Quase 17 milhões não vão receber o residual de quatro parcelas do auxílio emergencial: https://t.co/DNLwd9naVI #Edicao18 #GloboNews https://t.co/Ddu52Et6NV
1308905458627940354;GloboNews;RT @bcarvalhorep: Começa, por videoconferência, a defesa de Wilson Witzel na Alerj. @GloboNews #EmPauta https://t.co/ThmiyFGdbb
1308900036034600961;GloboNews;Comissão vai reunir parlamentares, magistrados e integrantes do Ministério Público, que vão discutir um projeto para atualizar a lei, que tem 22 anos. @NilsonKlava contou no #Edicao18: https://t.co/VTSbwyXAXC #GloboNews
1308898727684341762;GloboNews;"RT @Danielhrs: Meu comentário no @estudioi de hoje  da @GloboNews sobre as declarações do ministro da economia.
https://t.co/zZo5CkaYAX"
1308892314891362306;GloboNews;Ministro do Meio Ambiente é alvo de ação por improbidade administrativa e procuradores dizem que, a cada dia que ele permanece no cargo, aumenta o desmonte na estrutura da defesa do meio ambiente: https://t.co/LU8yxl6ssf #Edicao18 #GloboNews
1308892131436748805;GloboNews;RT @julianarosa_: Preços dos alimentos seguem avançando, segundo o IBGE. Assunto agora com @CesarTralli #edicao18 #globonews
1308892131436748805;GloboNews;RT @julianarosa_: Preços dos alimentos seguem avançando, segundo o IBGE. Assunto agora com @CesarTralli #edicao18 #globonews
1308876639384858634;GloboNews;Em agosto, cresceu o número de pessoas que fizeram testes para a doença, mas o acesso aos exames não é igual para todos. O percentual de testados representa 17,9 milhões de pessoas: https://t.co/S1vmyuP7rB #Edicao16 #GloboNews
1308868366950694914;GloboNews;Ministro Gilmar Mendes suspende ação que investiga o secretário licenciado de Transportes Metropolitanos de São Paulo, Alexandre Baldy: https://t.co/bgNb0deVo8 #Edicao16 #GloboNews https://t.co/tlIPaziyC1
1308865724190994438;GloboNews;A reunião deveria definir o ajuste fiscal do estado para conter um rombo de R$ 10 bilhões previstos no orçamento do estado para 2021, mas teve que ser suspensa por falta de participantes mínimos: https://t.co/QVoGfNVQeZ #Edicao16 #GloboNews
1308865001231450114;GloboNews;Jornalista e comentarista do #Edicao16 lembrou que o vice-governador, e quem administra o estado depois do afastamento de Witzel, também á alvo de investigação: https://t.co/EELKFcUPU0 #GloboNews via @NatuzaNery
1308864543070859267;GloboNews;O jornalista e comentarista do #Edicao16 Edmilson Ávila analisou como deve ser a votação que vai definir o futuro político do governador afastado Rio e quais devem ser suas principais linhas de defesa: https://t.co/srArEOiPWz  #GloboNews
1308862803088936960;GloboNews;O deputado federal falou durante seis horas na condição de testemunha no inquérito que investiga o financiamento de atos antidemocráticos e ataques ao Supremo Tribunal Federal: https://t.co/fhtlGN1m59 #Edicao16 #GloboNews
1308861676318531587;GloboNews;A Justiça Federal de Brasília suspendeu a volta dos peritos médicos ao trabalho presencial nas agências do INSS. A decisão liminar também proíbe o corte do ponto: https://t.co/yfFD3nB18M #Edicao16 #GloboNews
1308859783387189248;GloboNews;História aconteceu em uma igreja no Distrito Federal e foi registrada porque o culto estava sendo transmitido pelas redes sociais: https://t.co/oPmozJC7kq #Estudioi #GloboNews
1308854277788577796;GloboNews;O veterinário e professor de medicina veterinária Aldair Voiames, que coordena um grupo de voluntários que resgata animais nas áreas atingidas, vai coordenar também o hospital e, no #Estudioi, explicou como a iniciativa vai funcionar: https://t.co/MtUoejRD9s #GloboNews
1308853585841664001;GloboNews;RT @julianarosa_: Desemprego em alta é assunto agora na #edicao16 #globonews
1308851964948688896;GloboNews;Esse é o pior incidente desse tipo já registrado na Austrália. Ainda não se sabe o que levou ao encalhe dos animais: https://t.co/8FZr9JorbH #Estudioi #GloboNews
1308849122674446336;GloboNews;A profissional de saúde, de 26 anos, foi morta com seis tiros dentro de casa durante uma ação policial em março, e se tornou um dos casos emblemáticos para o movimento “Vidas Negras Importam”. @MarceloLins68 comentou no #Estudioi: https://t.co/LpWlKLRcbi #GloboNews
1308847553321078784;GloboNews;A defesa do governador afastado do Rio voltou a pedir ao Supremo Tribunal Federal a suspensão do processo de impeachment que enfrenta na Assembleia Legislativa do Rio. @bcarvalhorep contou no #Estudioi: https://t.co/0bLADy2GbL #GloboNews
1308839734307958786;GloboNews;Um homem gravou com o celular o momento que uma mulher desceu do carro para colocar um agasalho em um morador de rua que estava pedindo ajuda aos motoristas em um sinal de trânsito. O vídeo foi postado nas redes sociais e viralizou: https://t.co/6ffIFZJJKd #Estudioi #GloboNews
1308836467515498497;GloboNews;Anúncio sobre verba para a vacina contra o novo coronavírus foi feito durante coletiva de imprensa nesta quarta-feira (23) pelo governador de São Paulo, João Doria: https://t.co/sviS6vCBMu #Estudioi #GloboNews
1308825551847731200;GloboNews;Brasil tem 138.410 mortes e 4.602.918 casos confirmados de Covid-19, aponta consórcio: https://t.co/GydpbQjLWQ #GloboNews #Estudioi https://t.co/DsgnOzhxbF
1308822428416643072;GloboNews;O diretor do Instituto Butantan, Dimas Covas, disse que, até o final do ano, SP vai receber 6 milhões de doses únicas e também vai começar a produzir o medicamento na versão multidoses e concluiu: ‘Vacina tem excelente perfil de segurança’:  https://t.co/SXS2Emyr8I #GloboNews
1308814764177592325;GloboNews;"Testes com vacina de Oxford no Brasil ganham 5 mil novos voluntários. A doutora Ana Verena, que coordena as pesquisas que acontecem em Salvador, destaca a importância do recrutamento e do voluntariado. 
https://t.co/ceiO3pk88X #GloboNews #Edicao10"
1308813250138714113;GloboNews;Governo de SP mantém a proibição de público em grandes eventos. Decisão vale para partidas de futebol https://t.co/bUfjIluyHs #GloboNews
1308813250138714113;GloboNews;Governo de SP mantém a proibição de público em grandes eventos. Decisão vale para partidas de futebol https://t.co/bUfjIluyHs #GloboNews
1308802735454781440;GloboNews;"Governo de SP: 94,7% dos voluntários em testes com vacina chinesa não tiveram efeitos colaterais ; siga ao vivo na #GloboNews 
 https://t.co/JkZVixipCw"
1308801613793038337;GloboNews;A comissão do Senado que acompanha o avanço dos incêndios no Pantanal aprovou nesta quarta (23) um convite para que Hamilton Mourão e alguns ministros visitem as áreas afetadas pelas queimadas:  https://t.co/GTzewJK5pL #Edicao10 #GloboNews
1308796033330286593;GloboNews;O ministro da Economia falou nesta quarta-feira (23) sobre os próximos passos para viabilizar a reforma tributária: https://t.co/9hh7pnVGky #GloboNews #Edicao10
1308793282013671429;GloboNews;O Ministério Público Federal do Rio afirmou que o senador Flávio Bolsonaro pode ter cometido crime de desobediência por não ter comparecido à acareação com o empresário e suplente de Flavio, Paulo Marinho, nesta terça (22), no Rio de Janeiro: https://t.co/IbG7bQtQSh #GloboNews
1308787514476507138;GloboNews;Segundo uma nota divulgada nas redes sociais do cantor Gerson King Combo, ele teve uma infecção generalizada e complicações por causa da diabetes: https://t.co/2nE85GwuVq #GloboNews #Edicao10
1308782353150550016;GloboNews;"AO VIVO:  Paulo Guedes fala sobre a discussão da reforma tributária

➡ Assista com sinal aberto na #GloboNews e no #CanaisGlobo: https://t.co/bFwcwLpLU9 https://t.co/Xx7UuSTTUB"
1308778477156524033;GloboNews;"AO VIVO: Gerson King Combo, cantor pioneiro do soul, morre aos 76 anos. 

➡ Assista com sinal aberto na #GloboNews e no #CanaisGlobo: https://t.co/bFwcwLpLU9 https://t.co/eZaPUbliZQ"
1308775684265906177;GloboNews;.@Ana_Flor : A Justiça Federal no Distrito Federal suspendeu o corte no ponto dos peritos do Instituto Nacional do Seguro Social (INSS) que não voltaram ao trabalho: https://t.co/2bZOIiCkFX #GloboNews #Edicao10
1308773407723577352;GloboNews;O médico nutrólogo Abib Maldaun Neto é acusado de abusar sexualmente de diversas mulheres em São Paulo: https://t.co/y1IEzcXxT6 #GloboNews
1308759883685265418;GloboNews;"Brasil chega a 12,9 milhões de desempregados em agosto. O aumento no número de desempregados foi de mais de 27% em relação ao mês de maio, quando o levantamento começou a ser feito. 
https://t.co/wikrWcKMHP 
#GloboNews #Edicao10"
1308756609166966784;GloboNews;"Torre Eiffel foi reaberta após alerta de bomba. Siga acompanhando as atualizações na #GloboNews 

➡ Assista com sinal aberto na #GloboNews e no #CanaisGlobo: https://t.co/bFwcwLpLU9 https://t.co/S1qwyhoBjM"
1308751708298805248;GloboNews;Brasil tem 138.174 mortes e 4.595.960 casos confirmados de Covid-19, aponta consórcio: https://t.co/pobA38kPUb #GloboNews #GNewsEmPonto https://t.co/oIBbgUallU
1308748025989398528;GloboNews;A empresa responsável pela Torre Eiffel não explicou por que os visitantes precisaram deixar o local: https://t.co/chHAVWd5sI #GloboNews #GNewsEmPonto
1308740504662749187;GloboNews;A força-tarefa investiga contratação de navios lançadores de linha pela Petrobras. Cerca de 50 policiais federais cumprem 23 mandados busca e apreensão na fase 75 da Lava-Jato no Rio de Janeiro, em São Paulo e em Sergipe: https://t.co/IhUW1CLfUY #GloboNews #GNewsEmPonto
1308737235102175232;GloboNews;"AO VIVO: Torre Eiffel é esvaziada em Paris. 

➡ Assista com sinal aberto na #GloboNews e no #CanaisGlobo: https://t.co/bFwcwLpLU9 https://t.co/IW0ZoOtP3m"
1308731555603509249;GloboNews;"A revista Time incluiu Bolsonaro e Felipe Neto entre as cem pessoas mais influentes do mundo em 2020. O presidente aparece na categoria 'Líderes' e influenciador digital está entre 'Ícones'.
https://t.co/96EbXRzTAQ 
#GloboNews"
